"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","hashtag"
"RT @tribelaw: Like Carroll’s attorney, I find it “shocking that the current DOJ would allow Donald Trump to get away with lying” about rapi…",FALSE,0,NA,2021-06-08 16:54:35,FALSE,NA,"1402308085784276996",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelbeech59",2072,TRUE,FALSE,NA,NA,"trump"
"RT @tokitaeII: After trying to violently overturn an election he lost by over 7 million votes, on Saturday Trump nonetheless said - ""I am n…",FALSE,0,NA,2021-06-08 16:54:35,FALSE,NA,"1402308085264302082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sallyagale",28,TRUE,FALSE,NA,NA,"trump"
"RT @LilySAxelrod: Shame on @VP for telling Guatemalans that the US will “turn them around.” It is 100% LEGAL to present oneself at the bord…",FALSE,0,NA,2021-06-08 16:54:35,FALSE,NA,"1402308084769361927",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kg2013ri",45,TRUE,FALSE,NA,NA,"trump"
"RT @MollyJongFast: Look there’s a good chance that Trump doesn’t run again, but the Republican party’s shift towards authoritarianism will…",FALSE,0,NA,2021-06-08 16:54:35,FALSE,NA,"1402308084693938180",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ibraahim_carab",2520,TRUE,FALSE,NA,NA,"trump"
"@CNNPolitics There are daily press briefings. So why on earth does he need to give press conferences too? The guy i… https://t.co/2AGV6GTo2Q",FALSE,0,"CNNPolitics",2021-06-08 16:54:35,TRUE,"1402194964667408384","1402308084517814282","13850422","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Kean1S",0,FALSE,FALSE,NA,NA,"trump"
"RT @KatieJohnson214: Obama and Trump 
See the difference? https://t.co/OfZWMNZtLP",FALSE,0,NA,2021-06-08 16:54:35,FALSE,NA,"1402308083494363136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlisynGayle",668,TRUE,FALSE,NA,NA,"trump"
"RT @WaitingOnBiden: Biden is just Trump with feigned decorum. https://t.co/6FmwfGzaPk",FALSE,0,NA,2021-06-08 16:54:35,FALSE,NA,"1402308081959145472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelrojas450",175,TRUE,FALSE,NA,NA,"trump"
"RT @AccountableGOP: Wondering which Republicans stand for democracy, and which stand with Trump?

We've got an updated Democracy Report Car…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308081841750016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Momcravescoffee",34,TRUE,FALSE,NA,NA,"trump"
"RT @girlsreallyrule: The DOJ has filed another Hail Mary argument in defense of Trump's statements defaming @ejeancarroll and are represent…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308081724268544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","apexnerd",35,TRUE,FALSE,NA,NA,"trump"
"RT @davenewworld_2: Giuliani is on tape extorting Ukraine to announce an investigation into Biden so they can have a ""much better relations…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308081363656711",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JBAGaNumberBaby",830,TRUE,FALSE,NA,NA,"trump"
"RT @dnatree: Prediction from February 28th, 2017
Stop fighting Trump and let the SPIRIT do what it is doing,,, GOP humiliation is assured!…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308081195835398",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dnatree",1,TRUE,FALSE,NA,NA,"trump"
"RT @gaijingirl2004: Please share. JFC.  I'm going to be sick. 🤮 https://t.co/wS3RU2q32x",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308081141239819",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ZeroGBadillion",54,TRUE,FALSE,NA,NA,"trump"
"RT @CoriBush: Trump did this to protesters in DC last year. It was unacceptable then, and it's unacceptable now. 

@POTUS, your administrat…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308080038187011",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tngsmama",3929,TRUE,FALSE,NA,NA,"trump"
"RT @MollyJongFast: The senate is holding hearings on China and they’re interviewing a member of the trump administration about the lab leak…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308080017231873",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","shareitarie10",466,TRUE,FALSE,NA,NA,"trump"
"RT @tribelaw: Like Carroll’s attorney, I find it “shocking that the current DOJ would allow Donald Trump to get away with lying” about rapi…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308078217818114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonicaMonicawt1",2072,TRUE,FALSE,NA,NA,"trump"
"RT @girlsreallyrule: I stand with my friend @ejeancarroll. She was raped by Donald Trump, and her defamation suit against him should go to…",FALSE,0,NA,2021-06-08 16:54:34,FALSE,NA,"1402308078049980418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KJNO816",189,TRUE,FALSE,NA,NA,"trump"
"RT @thejoshuablog: Via @RawStory: Trump supporter harasses Arizona shop that provides wigs to people undergoing cancer treatment https://t.…",FALSE,0,NA,2021-06-08 16:54:33,FALSE,NA,"1402308077278273537",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","thejoshuablog",4,TRUE,FALSE,NA,NA,"trump"
"RT @SocialClaude: The majority of GOP politicians let the Dems steal the election. GOP under Trump were tolerable. Now they've become the l…",FALSE,0,NA,2021-06-08 16:54:33,FALSE,NA,"1402308076917735429",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SocialClaude",1,TRUE,FALSE,NA,NA,"trump"
"@Angry_Staffer Which begs the question, why didn't anybody ever do that to Donald trump?",FALSE,0,"Angry_Staffer",2021-06-08 16:54:33,FALSE,"1402307856377040899","1402308076779323403","848148994102611969","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luciechambers10",0,FALSE,FALSE,NA,NA,"trump"
"RT @DeaconBlues0: Biden's DOJ continues to carry the water of Trump's DOJ in a defamation lawsuit - and we are paying for it. I am pissed...",FALSE,0,NA,2021-06-08 16:54:33,FALSE,NA,"1402308074061303814",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","4thViv",6,TRUE,FALSE,NA,NA,"trump"
"RT @bobpulgino: @CNN @StCollinson Obama was quite happy to ride off into the sunset, but Trump and the GOP wouldn’t let him. We are all qui…",FALSE,0,NA,2021-06-08 16:54:33,FALSE,NA,"1402308073868468224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gegeb63",27,TRUE,FALSE,NA,NA,"trump"
"RT @ReportsDaNews: Tonight, Mary Trump told Chris Cuomo that Crazy Uncle Donnie will definitely throw his kids under the bus to escape jail…",FALSE,0,NA,2021-06-08 16:54:33,FALSE,NA,"1402308073583222786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikkolBull",489,TRUE,FALSE,NA,NA,"trump"
"RT @BitcoinUltras: I never felt so bullish during a dip.

Trump endorsement of #Bitcoin as a threat to USD.

El Salvador making it an offic…",FALSE,0,NA,2021-06-08 16:54:32,FALSE,NA,"1402308072748380160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Davidrhhc",603,TRUE,FALSE,NA,NA,"trump"
"@CynthiaRivarol5 El mismo argumento de Trump-oso “si yo no gano hubo fraude” corruptos, mentirosos, ladrones, y men… https://t.co/p6u4cRHSGb",FALSE,0,"CynthiaRivarol5",2021-06-08 16:54:32,TRUE,"1402118443286110210","1402308071255416843","1334626674483335177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RuDaVerde",0,FALSE,FALSE,NA,NA,"trump"
"RT @sandibachom: Pay attention, talk of Trump being reinstated in August is a bell whistle to those who participated in Jan 6.  They got aw…",FALSE,0,NA,2021-06-08 16:54:32,FALSE,NA,"1402308071100059648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","psepi",352,TRUE,FALSE,NA,NA,"trump"
"RT @mitchellreports: On whether Pres. Trump was prepared for meeting w/ Putin, @AmbJohnBolton: ""Of course not. He didn't prepare for meetin…",FALSE,0,NA,2021-06-08 16:54:32,FALSE,NA,"1402308070940708869",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ruth_elsesser",12,TRUE,FALSE,NA,NA,"trump"
"RT @anthonyzenkus: Biden is defending Trump in his defamation case brought by his rape victim, E. Jean Carroll. And I am pouring myself a c…",FALSE,0,NA,2021-06-08 16:54:32,FALSE,NA,"1402308070559072256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erineoreilly",81,TRUE,FALSE,NA,NA,"trump"
"RT @kirkacevedo: Who else can’t wait to see some Trump children in a federal penitentiary?

Alvarez is.
#KidVicious🔪 https://t.co/I25wraMh7B",FALSE,0,NA,2021-06-08 16:54:32,FALSE,NA,"1402308070110289926",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","24arvin83",93,TRUE,FALSE,NA,NA,"trump"
"RT @tribelaw: Like Carroll’s attorney, I find it “shocking that the current DOJ would allow Donald Trump to get away with lying” about rapi…",FALSE,0,NA,2021-06-08 16:54:32,FALSE,NA,"1402308070084997122",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","epicpitch",2072,TRUE,FALSE,NA,NA,"trump"
"@Nath_Yamb Mme vous avez mal Lu dans les lignes. Trump disait non aux immigrants et cette politique mettait en dang… https://t.co/LEhBugGgJj",FALSE,0,"Nath_Yamb",2021-06-08 16:54:32,TRUE,"1402114001987854341","1402308069640617993","606330459","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","koffa14",0,FALSE,FALSE,NA,NA,"trump"
"@patriottakes Shouldn’t that be Crotches for Trump?
#MeidasMighty 
#HalSparks",FALSE,0,"patriottakes",2021-06-08 16:54:32,FALSE,"1402303657987788804","1402308069611163651","978265628426432512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mark_cremer",0,FALSE,FALSE,NA,NA,"trump"
"RT @NWPinPDX: A FACT TO REMEMBER: In all Trump’s time in office, even when they controlled the House, he and the Republicans NEVER introduc…",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308067719454720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","wkirkwallace",689,TRUE,FALSE,NA,NA,"trump"
"During the Trump years, I posted a 🧵 on American culpability in the ongoing migration of Indigenous peoples displac… https://t.co/6a3wqCSWCX",FALSE,0,NA,2021-06-08 16:54:31,TRUE,NA,"1402308067681882121",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MJJAlbani",0,FALSE,FALSE,NA,NA,"trump"
"RT @sarahkendzior: Once again, Garland serves Trump and Barr. We warned you about this many times on @gaslitnation. The DOJ is a corrupt in…",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308067195248643",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaveAndCatboi",1505,TRUE,FALSE,NA,NA,"trump"
"RT @jeanmar03806451: TRUMP discours du 5 Juin 2021 sous-titré en français https://t.co/2FODorqsaK",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308067111411719",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaBadin18",1,TRUE,FALSE,NA,NA,"trump"
"RT @secupp: My latest: Embarrassing GOP fundraising emails sucking up to Trump are the worst of our politics. https://t.co/dNutQlWTgD",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308066431823878",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","Eilonwy24",4,TRUE,FALSE,NA,NA,"trump"
"RT @ReportsDaNews: I think Merrick Garland should appoint Sally Yates as special prosecutor and let her deal with everything related to Jan…",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308066306105345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nanadiana55",522,TRUE,FALSE,NA,NA,"trump"
"RT @tomiahonen: The EARLIEST I see the Mafia boss who organized Jan 6 to be tried, is when his DIRECT underlings have flipped, ie 2024. Do…",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308066142531586",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZEphotographic",13,TRUE,FALSE,NA,NA,"trump"
"Did Trump crush crypto yesterday or what? must be nice to have THAT much influence",FALSE,0,NA,2021-06-08 16:54:31,FALSE,NA,"1402308065446313990",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MadnessComic",0,FALSE,FALSE,NA,NA,"trump"
"RT @BitcoinUltras: I never felt so bullish during a dip.

Trump endorsement of #Bitcoin as a threat to USD.

El Salvador making it an offic…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308064636768258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mano42926343",603,TRUE,FALSE,NA,NA,"trump"
"RT @VoteBlue77: When Trump is charged with rape.. it will not look good for the DOJ ..  you are covering up for a rapist!! https://t.co/4FW…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308064070582274",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IwasSam2",5,TRUE,FALSE,NA,NA,"trump"
"RT @kaplanrobbie: It’s horrific that Donald Trump raped ⁦@ejeancarroll⁩ in a NYC department store years ago. But it’s truly shocking that t…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308063168798723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","urgirlyjazz",1046,TRUE,FALSE,NA,NA,"trump"
"RT @kcdartexpress: Let's see:   since I got out of my daily after work pool dip and got on here it is all about ""Stormy Daniels, Trump, Giu…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308063168798720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MieczynskyjT",3,TRUE,FALSE,NA,NA,"trump"
"RT @RepVernonJones: I'm running for Governor, not just to stop @StaceyAbrams, but to stop the spineless ""Republicans"" who gave up our state…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308062942314496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GwenCroft",359,TRUE,FALSE,NA,NA,"trump"
"RT @StephenGlahn: Hey @GregAbbott_TX, be sure to include your receipt of $35,000.00 from trump for your termination of the State of Texas'…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308062573174788",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pamela53blue",4,TRUE,FALSE,NA,NA,"trump"
"RT @sandibachom: @CaslerNoel I was at the courthouse just before the 2016 election and a reporter told me that his story was about to break…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308061415542794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshleyS31652813",352,TRUE,FALSE,NA,NA,"trump"
"RT @JoaquinCastrotx: The Trump admin separated families from their children and then deported them without keeping track.

It was criminal.…",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308061142958082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LindaBrierty",72,TRUE,FALSE,NA,NA,"trump"
"‘No vengan, no vengan’. Harris promete defender las fronteras tras vilipendiar a Trump por hacerlo https://t.co/l781b0Ubtm",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308061067370497",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bferrer10",0,FALSE,FALSE,NA,NA,"trump"
"RT @funder: This Senate Capitol attack report is missing two key things: the word insurrection and the fact trump incited it.",FALSE,0,NA,2021-06-08 16:54:30,FALSE,NA,"1402308061008523267",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","letybe10",1558,TRUE,FALSE,NA,NA,"trump"
"@debdafoe @HunterJCullen @MSNBC But at least @POTUS won’t be bending over kissing Vladimir Putin’s ASS Live On TV L… https://t.co/a9dvnMEu84",FALSE,0,"debdafoe",2021-06-08 16:54:29,TRUE,"1402303722923823109","1402308060438224896","3006250545","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DARDYER",0,FALSE,FALSE,NA,NA,"trump"
"@Sassychickie I told joe to be more like Trump, joe called a lid and said he would consider it. I detect a compromi… https://t.co/rzXxAYghEH",FALSE,0,"Sassychickie",2021-06-08 16:54:29,TRUE,"1402082054926258177","1402308060270497803","1204284617232011264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fishhea52523616",0,FALSE,FALSE,NA,NA,"trump"
"THREAD: A new report shows that 3,900+ children were separated from their families at the border under the Trump Ad… https://t.co/NFvWTeSAKF",FALSE,0,NA,2021-06-08 16:54:29,TRUE,NA,"1402308059716800523",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WeTheAction",0,FALSE,FALSE,NA,NA,"trump"
"@saddboykilla @FootballThird @ShannonSharpe 1. Don't fucking accuse people of shit they haven't been accused of. Bi… https://t.co/yOSCUclsTJ",FALSE,0,"saddboykilla",2021-06-08 16:54:29,TRUE,"1402307542127022080","1402308059553280002","1171206048566243328","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","qsmomma_1203",0,FALSE,FALSE,NA,NA,"trump"
"RT @RepVernonJones: I'm running for Governor, not just to stop @StaceyAbrams, but to stop the spineless ""Republicans"" who gave up our state…",FALSE,0,NA,2021-06-08 16:54:29,FALSE,NA,"1402308059515478018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Xena16012016",359,TRUE,FALSE,NA,NA,"trump"
